"Exocrine"	"Endocrine"	"Classic"	"StromaActiv"	"Basal"	"StromaActivInflam"	"Immune"	"StromaInactive"	"ICA9"	"Tech"
"BNIP2"	-0.364978965527169	-0.615045917818787	-0.530667750603859	0.250667862743337	0.832582572385608	-0.0476779235383667	0.388558950887288	0.121152967188378	-1.50157962895475	-0.8953224784891
"PPP2R2A"	-0.277130103621596	0.203112351967321	0.565634031207618	0.00881975776250933	0.0438003672072298	1.50134734770777	-0.0718796366177635	-1.01166644144492	-0.174193744234914	-0.479487288527414
"GATSL2"	0.0327707373837738	-0.766126859023088	-0.883806842772786	0.075443637074797	-1.50105120212661	-0.970705501962877	0.383197963231557	1.24812711193596	1.38343884991459	-0.165756024233886
"LOC102725117 /// OR2A4 /// OR2A7"	-0.0292151788857944	0.291119722162409	1.03144404752316	-1.50099087367421	0.90437804752825	-0.874590296516895	-0.294698245945359	0.0695332210996894	-0.111783106007652	0.359589457295215
"NIN"	0.0288985963090363	-0.219739559451576	-1.50079672481631	0.20251448236258	0.845858606667014	-0.321193062777042	0.288744230128847	0.450552338230542	-0.299977946580713	0.300901738148506
"PRSS50"	-0.184893932962027	0.911145065271998	-0.738061509929142	0.150024284337477	-0.233356935492599	-0.109852298439949	-0.600639299699509	-0.419110423889533	-0.602741160152712	1.50069380670503
"KCNE1 /// LOC102723475"	0.229395754850521	-0.37512744413368	-0.112791776429979	0.103886809127698	0.0754305330447927	0.197501793661593	-0.307860689504667	-0.243363978186837	-0.614050038885301	1.50024651641894
"MGAT2"	-0.270804180741117	-0.0819227794422749	-0.300381766667502	0.271301553733539	0.0315723374495507	-0.281041005437394	0.718785128794358	-0.319244943081881	-1.49994322934596	-0.52219868427463
"PRPF39"	-0.334030356152425	-0.124855670526389	-0.470376122266127	-0.842721938565356	0.197858649551304	0.612752730912123	-0.802320323947545	0.393396907612846	-1.02111184927679	-1.4999329776732
"HLA-H"	-0.127352205181844	0.363693023348748	-0.46475221179463	-0.141517046434991	0.290418266926097	0.108377739164617	0.099422900002157	-0.682971956869627	0.326267318866138	1.49985317790311
"XYLT1"	-1.12542539852466	0.988277220821123	0.529371678592142	1.24640421836276	0.0464332289598375	-0.168646935636085	-0.549111865937053	1.22430056931531	-1.49958106713556	0.344625795058123
"FAM215A"	0.0618425933990699	-0.125959759673017	0.0342697414341061	-0.270062852961472	-0.24093478806782	-0.0482220172510631	-0.343902947464675	-0.274430696832911	0.245827986483002	1.49953933419779
"RPSA /// SNORA6"	0.791591403361425	-0.210097898192552	0.421736758189155	-0.0564686509324654	-0.446544960022286	-0.272244446542163	0.328560196939224	-0.72854461493194	1.49953126622212	-0.0938802018120956
"GARNL3"	-0.28414342882044	0.275341427998353	-0.000576455150458044	-0.429170379820639	-0.516372091011382	0.712858845219743	-0.540720159537571	0.0191257033220815	-0.177710472364511	1.49949320175253
"KIAA0586"	0.224836993537585	0.573764702579477	-0.329416618678365	-0.834630360546364	-0.267936958116809	0.241194015064876	-0.475112890623877	0.838582935117393	0.327552420708775	-1.49935230251782
"PRDX5"	0.167383031637748	0.526692765995529	-0.0140608476703548	0.195910430597761	1.03723794361543	0.0384831498202511	-0.0700029986151216	-0.143262922621789	1.49932899430113	-0.749517585255932
"TEF"	0.451200248695143	0.59256303173867	0.0910903577557685	-0.0435247697756043	0.352974860559128	-0.770467556669865	-1.49902273104621	1.26349627599941	1.26706148078657	0.156351217181987
"OVOL2"	-0.381680926946981	0.413704132623154	1.27679231608024	-0.439667981241709	-0.971624966732768	-1.09116104855024	-1.26526098777547	-0.510544743168525	0.830877334044457	1.49900101655231
"NDUFS1"	-0.201316149000181	-0.282431622639156	0.603035107554263	-0.511875971136683	-0.973044071026987	-0.747187127374795	-0.033061458969313	-0.0191295034370594	-0.827306641109784	-1.49897045030576
"KDM7A"	-0.601784522136539	1.12941631924472	0.386428710576073	-1.32865625090099	0.472915358325475	1.49894581554336	-0.170413001498732	-0.188699202745441	1.03059976077044	-0.650727971232655
"RAB32"	9.26823306191136e-05	-0.447487015130674	-0.786637847419186	1.49894366090523	-0.248448105807634	0.201513158863115	0.984349258829988	-0.765389608262112	0.167015817767978	-0.2575167983086
"SNRPE"	-0.0242570521124083	0.469209984363772	-0.499731252726446	-0.00420579474940267	-0.718197836619705	-0.0446268923562029	-0.831081456899137	-1.35253149447866	1.14706092487883	-1.4988731105145
"MRAP2"	-0.290414313746704	1.37800134598243	1.49884417822322	-0.522610141666235	-0.87188570344791	-0.302513032864775	-0.22468743140446	-0.0333496501176988	-0.238436577931072	0.251370780930344
"KRT81"	-0.414057656791356	0.714664778259054	-1.49872388744036	0.0179876200858475	0.294763910743385	0.160332801792436	-0.347538979589675	-0.731614141163554	0.117146276919548	1.02530399498969
"IKZF5"	-0.192014336760427	-0.839771290344605	-0.33760146191392	-0.376643579405601	0.0161075172837968	-0.0208901615133297	-0.510747285269268	-0.0275419206951641	-1.49855557223643	0.421158928210516
"RBM8A"	-0.242524456522182	-0.111516904073447	0.599990151383398	-0.503887521413379	-0.0789947271280839	-0.871501827239619	0.0769094826054788	-0.538881775832928	-0.847518157289035	-1.49840851057992
"S1PR5"	-0.0170148233716957	0.574714250177735	-1.2273916642145	-0.332436317479776	0.211005092035158	-0.0928772697449638	-0.752057458723827	-0.0485084213591333	-0.48655142329073	1.49830345246674
"CDIPT"	0.0162356512354181	0.0183056625563729	0.0420692054118236	0.228675260588424	-0.345869508273814	-0.309877325552056	-0.0485560215320181	-0.152111497303953	0.729787631051417	1.49815075271377
"FAM188A"	-0.135188485026715	0.200427069953284	0.0121718172125637	-0.608949862868949	0.272954746437776	-0.0903611119900154	-0.0843253188515834	0.913239338660022	-1.00530828852674	-1.49799479981494
"MSL3P1"	-0.425193104795582	-0.276002248114068	-0.863990097941587	0.155429329065739	-0.617825212516818	-1.49798173776214	-0.875723273276544	-1.22557131065097	0.119852196050684	-0.424090067329572
"TSPAN12"	0.471960548819625	-0.981980468863932	1.25790167242823	-0.683110911709361	-0.903278283669578	-0.323130730122625	-0.967948445450193	0.0126558105665946	-1.49792005977362	-0.488482930012303
"FAM155A"	-0.576323815385566	0.0821636135403733	0.288802002180814	1.09146898851233	0.374371784812421	-0.621963259710129	-0.827076435224095	0.778254590469678	-1.49791535716028	0.409844652791405
"JAK2"	-0.931642711190605	0.643323741427542	0.799942470014623	-0.917531963594886	-0.246496857494908	-0.757178407712761	1.16225261877202	0.77822607091165	-1.49787526898463	-0.595889570406492
"PREPL"	-0.273282179443499	1.08005648469372	-0.40899080619381	-0.79404479115122	-0.564085841201732	0.52505070433317	-1.25484591318824	0.695697446010015	1.01525117782434	-1.49772792203615
"FOXRED2"	-0.271610658547998	-0.619266760652058	-1.03093546368186	-0.623622899808215	-0.173723040412067	-1.11760672881375	-0.310447814931943	0.508016019704911	-1.49770115798091	0.328226378460157
"PLA2G12A"	0.799286490964067	0.742315553888113	-0.584259653570983	0.0310640105814532	-1.16264305691685	-0.626880870503458	-0.93416469238783	-0.530972894442794	-1.31837932918864	-1.49740404007505
"MPO"	0.198013248199799	-0.0720383523391696	-0.0903538714792339	-0.0754351957838869	0.317532647573548	0.158653023241962	-0.280422299109987	-0.408332932253181	-0.506223844326359	1.49723327624521
"SON"	-0.0923406433063673	-0.399941318140096	-0.19556787153263	-0.421675374041166	-0.0994021911319135	-0.288688190009884	1.06778433256024	0.537622577647609	0.130458089029091	-1.4971984893195
"BOK"	-0.215471065323843	-0.2969043147037	-0.137774021443672	0.443582934885571	0.0978825644711837	-0.669290311888422	-0.290949264151512	-0.378818043306369	1.04067221246322	1.49717801394737
"FAM81A"	0.11320390091717	0.103483202056569	-0.101117734723465	0.154912124083479	-0.572255789802731	-0.077302675409786	-1.07967406859406	-0.388671824278446	-0.289956200307722	1.49711607417108
"ENPP4"	0.122424594036396	0.193455270220973	0.720277774344664	0.589353686231218	-0.409791604738901	-0.8217275884419	0.198693091055899	-0.483749482952709	-1.49697169882273	0.312046969012407
"LOC105376798 /// ZFP3"	0.485410399413521	-0.485282958004037	-0.303094374418591	-0.520591224326482	-0.654914831496866	-1.49687835225179	-0.0978052913311135	0.572865654781368	-0.260680053129321	-0.304904269547571
"CSGALNACT1"	-0.264482614830114	-0.826672041613921	-0.868378245807825	0.134260048475273	-1.49680273590337	0.91506802551064	-0.656660493351111	1.24310264581531	-0.499296428811783	-0.580822920662948
"NEK11"	0.233120981421377	-0.138945263718783	-0.946276825531265	0.127026472270875	0.276015011395839	-0.637101034384834	-1.49679676225853	-0.488385632911008	0.601338883235692	-0.459106088733347
"NPTX2"	1.49673461777302	1.35597745178002	-0.0701751108495333	0.716480137159285	0.0888712509061052	0.820932278729761	-0.387538905460799	0.372885139789802	-0.359544206179907	0.416863166160646
"POU2F2"	-0.296986254219157	0.89220560105543	-0.288590530129572	-0.198784413419809	-0.639942034675198	0.174493078461627	0.32514297313435	0.155591349543045	-0.0135567150598544	1.49670034569153
"KIF21B"	-0.508695104709124	0.427535877237804	0.155374916726375	-0.76970618617879	-0.371892088989227	0.112708771890282	0.584806165273226	0.0829723974996675	0.298738310631559	1.49667610970564
"SVILP1"	0.148055023650056	-0.353381043040176	-0.309758993527553	-0.408262259120975	0.352028288725091	0.359169464311425	-1.49662017156384	-0.122677375014315	-0.586581162354496	1.4769561338321
"RNF24"	0.0314028280943823	0.0278976208092624	-0.489803090451634	0.238921261333729	-0.00781672261891521	0.60466219762046	-0.577841625816064	0.572967308193286	1.49652751495175	0.457358100211601
"RWDD3"	-0.129923819049309	-0.176368149071324	-0.464846326748658	-0.705808344833282	-0.0286270930410332	-1.49652013030206	0.078238324180136	0.348765911023794	-0.344232078933955	-0.902632429105925
"TP53INP1"	0.530496842479906	-0.271797441005571	-0.639511037300794	-0.074460787544071	-1.09853490590279	-1.49586444438507	1.29691807991165	0.650938049822342	-1.26344643417595	-0.885736100299768
"CEP350"	-0.598328461760681	-8.64917582226786e-05	-0.201597378929481	-0.800426068882239	-0.239758254930294	-0.581432116045122	-0.141572228174888	0.227557969328009	-1.00175808308063	-1.49585202852092
"TLDC2"	-0.262345093318628	-0.0805334032577	0.873095024405247	-0.460177399493853	-0.0132877659998024	0.0490947289158796	-0.215609491506579	-0.428300056131679	-0.610857456957734	1.49579494758481
"ULBP3"	-0.264920639597564	0.054349456681461	-0.240503112744157	0.360017539940548	0.014092570180257	0.228041549203514	-0.406777115324664	-0.325398693834025	-0.414081166803594	1.49570852336797
"HOXD10"	-0.0196921643140452	-0.492252852313684	-0.399278002306263	-0.255954666098488	0.0038552448427836	0.364284843975157	-0.537051471495822	-0.414817984487302	-0.230388084699942	1.4956417932901
"CES5A"	-0.00356502408459786	0.649791973121549	-0.178913228485458	0.149535808768886	-0.598011595707074	-0.0928500570853474	-0.261071859387586	-0.734327848866359	-0.33699808228208	1.49547995451484
"NFAM1"	-0.264162325559331	0.749512369646199	-0.215068367037079	0.737584484813586	-0.34890343596592	0.109493065823681	1.49542490264542	0.151590913516802	0.371040902963958	1.37245307066408
"OTOL1"	-0.224807161355294	-0.195741128001173	-0.139461881245018	-0.0954064828757777	0.0671704288450875	0.0949575218107097	-0.144755286032584	-0.352932823288893	-0.207127237286928	1.49540020125817
"TTC3"	-0.0484780933373945	0.424742914823665	-0.540723504114801	0.817296890169177	-0.820809072997973	0.242269940931182	-0.720256452737716	1.08278403634554	0.179400066758649	-1.49534086347909
"CTNNAL1"	0.318658158435928	-0.368047520428051	-0.3821045452294	-0.490103543717237	0.646314493741081	1.49531717704319	-0.691462017012785	-0.193722999222492	-0.781387650865374	0.183817801971719
"C9orf62"	0.0912732600839634	-0.577383215819071	-0.17145916983381	0.111943169823274	0.108837460672989	-0.359029796490388	-0.454145382955459	-0.254604231977948	-0.555942920302281	1.49514581134699
"AKAP3"	-0.0681982413604625	-0.195687381278285	-0.062273169572991	-0.259713428292702	0.293711572285999	0.134435328586748	-0.272483956989978	0.0235734115858032	-0.613412715367762	1.49509696833648
"YWHAZ"	0.206122743322746	-0.767386349603259	0.82574119114169	0.309191638895458	1.36979820176067	0.190848062053591	0.643498913278779	-1.49506982807327	-0.973512180861163	-0.934340056916489
"TAF4B"	-0.36471835695482	0.394772442420558	-0.724348027601436	-1.49501512446592	-0.578934671570433	0.187217592223564	0.216037938737072	-0.592806171219106	0.0133807900007531	-1.02493634687255
"LRRC27"	0.163188259201667	-0.268415451168368	-0.37212442085761	-0.184402255159995	-0.137348413283139	-0.0790946937338424	-0.730542173534086	-0.0587657299738571	-0.0486676986308281	1.49500562612777
"FAM222B"	0.283985046145828	-0.288306874579959	0.531952224571191	0.73045252683563	0.603225988619336	-1.49493600929242	0.121732785262045	-0.820139928429761	-0.504923966592532	-0.926013829299962
"FXYD7"	-0.0897675038297406	-0.521758173361186	0.150370446342399	-0.0459027434970762	-0.000511110208425135	0.0508618932675883	0.0822559158655619	-0.13260306200933	-0.758279426007335	1.49481208486524
"DNAJB2"	-0.027011236583001	0.458180757129044	-0.0283180473119529	-0.602339008765023	1.08811906427643	1.494472466797	-1.19173275709428	-0.0893044670250925	-0.196844101612674	-0.114695563694613
"ITGB3BP"	0.281099596666586	0.403368536784076	-0.328178885072027	-0.563896637965714	-0.233668649275368	-0.749384507883108	-0.0284893353353332	-1.12356373648857	-0.330969273454569	-1.49442882324551
"HNRNPH3"	-0.23906530433941	0.433081383789707	-0.0858413215232175	-0.613666442826877	-0.178969352383764	0.116859182352841	-0.609222251571054	0.283237529742056	-1.49436936095684	-0.750486252780826
"TTC39C"	0.0608122348163398	-0.835825924628982	-0.280962863307031	-0.342460216509666	-0.538567324933006	-1.49424246306913	0.146982763826521	0.0748453012637551	-0.831055839875059	0.17018347600708
"ASXL2"	-0.537757422660864	-0.54648733678156	-0.511271739488157	-0.335283860668457	-0.346228382437555	-0.436358459537624	-0.125287143591693	-0.268423273644456	-1.18241285181144	-1.49418768468484
"GPR157"	0.17706506190374	0.440696576593505	0.179467725218816	0.478619564011531	-0.181716330821935	-0.0510274717024978	-0.19469843294208	-0.406639553491198	0.00547586601584004	1.49401166759351
"PTPN2"	0.388578890649685	0.478871274113278	-1.27769182655849	-0.95096767679103	-0.503498729897517	-0.188394908296741	0.0287445572247696	-0.935347079156243	-0.0249265337756449	-1.49396201037791
"ARMC10"	0.11224725855708	0.69584161703983	-0.165213072187162	-0.151187276554623	0.709875785083789	0.397220017262867	-0.802981662336226	-0.0680456188536597	0.105482852346676	-1.49384834112108
"TMEM68"	0.108554838779497	0.623876107301293	0.0180838082306213	0.221778163049883	0.0373593123989068	0.0647631037059885	-0.467811678422248	-1.18192797276848	-1.49376286079343	-0.187716221937338
"REEP4"	-0.179896176937948	0.319712704772542	-0.181188992663849	0.0946365980424926	-0.115144287818689	0.00797432249309328	0.340539438125631	-1.07168394669348	0.880459140721657	1.49372260939156
"TNFRSF13C"	-0.738379026561852	0.75148847444766	-0.475286541050512	-0.993125943187272	-0.769340921462107	0.771984719056131	0.735983702808278	-0.222041875389726	0.252847276856174	1.49354602695136
"HOGA1"	1.4934565475147	0.336266722588813	-0.167879910182609	-0.0747655261811611	-0.202942801855465	0.11090563990177	-0.349664062325514	-0.514088455131594	-0.459398885000315	1.11792961869273
"ZSWIM1"	-0.21362599128091	0.653014051881013	-0.488433480164254	-0.540138840420371	-0.258062030647786	-0.173551105691589	-1.49344744074769	-0.395185296593262	0.104680006818325	-0.863999273977014
"ACP6"	-0.301387628578296	0.19265526204615	1.08790224441837	-0.565170175533397	0.273599944160394	-0.885098459441563	-1.06740073700616	-0.320937809614101	1.49287524524747	-0.380875927420531
"POLR2C"	-0.426658542738465	0.364277579534431	-0.221903614578159	-0.125714729078998	-0.0765938365458653	0.365851116505016	-0.759153622676873	-0.391208931166002	1.49286981642146	0.0194291995836857
"LRRC8D"	-0.158093566874942	-0.358401683994054	-0.550036192029297	-0.519980073345153	-0.818754419114114	-1.0626686072689	-0.123923060081048	-0.320272496654917	-1.4927258930633	-0.784885469557265
"PLEKHM1"	-0.520246580641924	-0.785664865437332	0.53068272905179	-0.953478977145326	1.49257989872675	0.0315183919782564	-0.173047867103703	0.399900561555146	-0.0970708171825996	0.419806043918515
"IL20RA"	1.08623692680181	0.159835019314934	0.155276250810321	0.282800964208324	0.269217464931122	-0.932269146154008	-1.49237113804497	-0.0369433135866166	-1.00751052367029	0.0967946340004317
"SPAG16"	-0.136895904668093	0.378313789897008	0.130848452435018	-0.53400534778415	0.564434613410752	-0.597797835151961	-1.39767694266369	-0.319585814258536	-1.49224017188429	-0.69810899956397
"ATP9B"	-0.128727416673452	0.270259473861158	-0.189601592148547	-0.165834949967226	-0.0676453940512992	-0.149068590077023	-0.147871977578144	0.2741673004329	0.221333610236567	1.49219864272782
"KIAA0895"	0.224002111187606	0.197123710680964	-0.387130025285435	0.448074484824001	-0.0965223652519161	-0.564413139693868	-0.260341717375775	-0.752491131991664	-0.350709884055076	1.49205461358392
"ARHGEF11"	-0.856446294392971	0.150726470393531	0.146713703995687	-0.420175433178685	-1.36693597205824	-1.09831650112438	0.451392604276765	-0.0961312197205872	1.49187643692993	-0.308600924400478
"MTR"	-0.484294148717801	0.395068367011599	-0.613092671885721	-0.0511290679433574	-0.521430893334004	-0.422312160048245	-0.566950945273298	1.03155755188631	1.4918548141206	-0.690482607927763
"ZXDA /// ZXDB"	0.106479403066786	0.0430716003388337	-0.0194250369208335	-0.689982227330725	-0.447350051042169	-0.508113015046401	-0.289408520350706	0.449550145238915	1.4019693515538	-1.49176535676801
"OR2M7"	0.511388999448106	-1.49174528271655	-0.231390433757147	0.457895502711645	0.399397394066315	0.132945617138369	0.187842530034331	0.118725336186255	-0.423072721295647	0.608929938706999
"YAF2"	-0.102424402055601	-0.435305153168213	-0.368691775622074	-0.851037826959872	0.317826653849183	0.193689859179791	0.277272637231044	-0.30160499251148	-1.49154972583427	-0.356539042090279
"DYNC1I2"	0.0357395340989694	-0.378019306141182	0.112365087970006	0.526036489961232	0.717385903654273	-0.178271144774229	-0.0855388299624932	-0.233860508104737	-1.49145700761595	-1.25726881184137
"PPIP5K1"	-0.694341282721426	0.819786098487047	0.816392666625758	-0.769180718140142	0.484031206772219	-0.532547887325992	-0.836715694311271	0.355029791673366	1.49131878068508	0.513892959772108
"KIF25-AS1"	-0.0395123220518733	0.0691011334296753	-0.0401727216085888	0.240109492822073	0.0664711206072238	-0.111370654692789	-0.118215451085277	-0.450166793791582	-0.332456545470475	1.49121198264073
"C22orf39 /// HIRA"	-0.138376008270444	-0.357129214720985	0.0382722568211901	-0.307018165333512	-0.159953576365883	-0.196570113358537	-0.744191584869514	0.151219987219673	0.0939922597508944	1.49099551197529
"L3MBTL4"	0.161326312220239	-0.109111707418246	0.181698312642606	0.193300930290104	0.423529816782953	-0.486116857289206	0.0460231546147394	-0.146767434987892	-1.05346083312883	1.49081974649035
"KLF7"	-0.317035307630635	-0.057413604695918	-0.74766445416011	0.816589221866022	0.951621691468121	0.000262709381612439	-0.404580076777748	0.0622867952292204	1.17456919015284	-1.49075104369921
"API5"	-0.314449335368571	-0.490979196529889	-0.331097036768847	0.0403698186264846	-0.423597200774368	-0.41417047097831	0.36982808020967	-1.09277076120975	-1.49062352298273	-0.416654256108132
"FBXO11"	-0.198211573885465	-1.3315720120494	-0.586919159072734	-0.303922780002026	-0.0744233212241918	-0.544319836160053	-0.0186941373264713	0.479672281764706	-1.08930516834086	-1.49056703945052
"COQ4"	-0.111421338744619	-0.0945691601617783	-0.227205354757917	-0.615686693023382	-0.24111147624135	-1.49056677281288	0.14749032146534	0.597691709077659	1.0631630923712	0.260515556733698
"HDC"	-0.272971080727527	-1.3210169156915	-0.370555484408997	-1.4903682373124	0.016732855556212	1.48018461559883	0.814184035570726	1.14234484872989	-0.153204103619605	0.67657025514901
"PLEKHG4"	-0.142419633562851	-0.285619577656053	-0.782282837253613	-0.447864481336946	-1.49013028188449	-0.173570520440284	-0.435278867439313	-0.665515264968161	0.063350228327727	0.679260794783295
"TMEM161B"	-0.000930431564828084	-0.139219304959461	-0.392771925095292	-0.70200452958405	0.318731434106553	-0.379205327154169	0.137310024666039	0.00839029230775981	-0.344720027467457	-1.49001245622986
"ZIC2"	-0.127954203397153	0.472071156813473	-0.296208471620048	0.153677438459557	-0.443764121833047	0.107023271108776	-0.982537660776016	-1.10611201860223	-1.10917744998985	1.48997114544117
"ST6GALNAC3"	0.086800335031257	-0.179030037071815	0.272758355620767	-0.101914787352269	-0.532329532015486	0.222773238861063	0.298984883292869	-0.262783936585036	-0.831704930598216	1.48996348276938
"LOC101928743"	-0.0409201934240946	-0.152039553299209	-0.0130394049368835	0.0567821853162631	-0.212227506862409	0.192350998047055	-0.347784407947173	-0.257635500428	-0.693918764631714	1.48968852343902
"PRKAB1"	0.0274054089262707	-0.727545487720861	0.700986586957432	-0.693150647654971	-0.722601085818554	-1.15650540466386	-0.556587683315493	0.0320335892672224	1.48962016257753	-1.12335567773311
"HSPA12A"	-0.628832111256674	0.320209048691481	-0.561889247608245	0.617729865242011	-0.506546016164218	0.951466915391353	-0.630438794353543	1.48959258020552	0.748650609684261	0.43595191881125
"NSMCE4A"	-0.0931498442856871	-0.956192508918448	0.597576412324981	-1.48938294021094	-1.20635210821062	-1.40515663593995	0.840505788897722	0.56298559718664	1.10335107255942	-1.35073926440448
"GJD3"	0.23467023980625	-0.735175425316689	-0.667196542638569	-1.19845206236323	0.499935360314377	-0.944335050311469	1.48917814050251	0.711000252898794	-0.168587459327511	0.293613847571189
"EFCC1"	0.212410865388142	-1.21070630755659	0.265874188653011	-0.582820458302217	0.0804298534822544	-1.04445836789253	-0.852987053073321	1.48914636951819	0.0999120952309166	0.915727276021578
"TIMP4"	-0.0727353272193147	0.524123685194775	-0.821931106195418	0.142610641946138	-1.00652664758758	1.48894712964554	-0.642218382879937	0.949173850293154	0.12998455030125	1.05625037470951
"SLC25A36"	-0.221912046737392	0.234323482586099	-1.48878873234277	-0.460788963188891	0.580723606962637	0.324780678823294	-1.44254559117597	0.0225781149109007	0.95929238085864	-1.25763162653933
"FKBP3"	-0.19168900114225	0.524507982449817	-0.96852797677949	-0.510563754507935	0.585746900717549	0.808910871229212	-0.487340394836376	-0.300945316163936	0.691490964113285	-1.4887537413498
"LINC01270"	-0.233721582635575	-0.427710737732139	0.16265514563099	-0.0105897376908473	-0.466240184157639	0.196015900779008	0.054540492727266	-0.457098711838585	-0.919828166260835	1.4885823342427
"AMZ2"	-0.207107668830857	0.561694804907499	-1.48858180423142	-0.262885155609238	-0.0669963192742803	-0.177582812722341	0.115945767486607	-0.347212509136637	0.0350863906738442	-1.37509468415658
"MPP6"	0.446266426655087	0.701867564263722	-1.48810731768244	-0.496209540777491	-0.447751927761636	0.521221087724768	-0.523654278755535	-0.188688608442631	-0.398273964676931	0.245897095356075
"KPNA2 /// LOC146880"	-0.784971199062715	-0.919143776689479	-0.72774932355724	-1.11688987445801	0.648904409329792	-0.107588908317888	0.773466282433562	-0.952882253471398	-0.589082419129868	-1.4878804710036
"CLNK"	-0.304309794260701	0.431248814342557	-0.00352220446337555	-0.536401065673639	0.208183110186432	0.648352120712209	-0.149801277516584	-0.27025415024715	-0.854401728859942	1.4878599168475
"AJUBA"	-0.249838584347303	-0.225850964044764	-1.24736936528458	0.129411960226236	0.313102651165068	-1.4876679466032	-0.277547567191434	-0.939259385286262	-0.0962599710778036	0.264037155318509
"CDC25C"	-0.11874681539689	-0.133759592653677	-0.250711357314294	-0.513740110702635	0.355920202055644	-0.182309663782816	0.0636927834865753	-0.516280558532114	-0.286636022493106	1.48757871143052
"EEF2K /// LOC101930123"	-0.212715506277816	-0.602762407940736	0.191190349649362	0.203880393949016	-1.22277071144225	-1.48739272014687	-0.0827377924617379	0.32206329619691	0.310727507819581	-1.09646195585091
"HSP90B2P"	0.00240172952905127	-0.20563060566251	0.162215370962734	-0.0896488639078358	-0.0855901370131046	-0.0181203404459841	0.201070378945388	-0.822968907913507	-0.948128525338435	1.48728852549549
"BRWD1"	0.226128974173439	0.00917358770802152	-0.257530195805243	-0.0860577473964075	-0.389826480993211	-1.22179746355652	-0.341402528536584	0.136884515620854	-0.600571154757862	-1.48721822996319
"KDF1"	0.121054947169004	0.250119797998715	0.19595582989919	-0.238170823544082	-0.45206349505026	0.143812163934164	-0.438224818279381	-1.09686890351218	-0.477384034501702	1.48717300440492
"GRAMD1C"	1.09143362635061	-0.195220781680154	-0.153595921722721	-0.39152016109823	0.000698113034413127	-0.939152208624823	-1.48705214397727	-0.965442767041883	-0.111499200359797	-0.318778963246661
"CCSER2"	-0.232647811112443	-0.433829347474456	-0.673674399658145	0.182079482099452	-0.176044352749305	-0.0360137590347812	-0.0393945347946624	0.262202434912047	-1.48677816847544	-0.338781741473097
"CAPN9"	-0.635249902212068	0.0532378092328094	1.48675995589304	-0.451013793967905	0.806698615726251	-0.323934680474933	-0.404787241471797	0.279939624653279	-0.589673620368497	1.36505931368301
"HARS"	0.295379497446399	-0.252739453675211	-0.495269129488538	-0.60557661759426	0.258768482028628	0.638988652403128	-0.0395933201909413	-0.149370620832754	1.48672589683036	-0.195296912552912
"LILRA1"	0.0474874036493333	-0.030457990130234	-0.217810634424383	-0.598294500976506	-0.278509753556306	0.512038279120321	-0.0711133014862516	-0.0824324109204228	-0.395877050884707	1.48642076571086
"DNAJC3"	0.291894420694158	0.0552652750075263	0.73852602005683	0.908148017585927	-0.543345888865926	0.687426440661016	-0.20946534499224	-0.28003095545993	-1.18452373970145	-1.48624103070064
"VHLL"	-0.0443721073493546	0.0734567228839426	-0.22011464858098	0.0202877928297004	-0.0500613252540384	0.0367376979811883	-0.156248317157097	-0.592274039536876	-1.05410099312764	1.48617503867012
"STAT5A"	-0.681545369812801	0.180955252433481	-0.2902448128355	-0.484822353386724	-0.522811533209574	-0.295966355433931	1.48600523059853	-0.168619933027023	0.0280396104022062	0.932465318527274
"ARL5C"	0.272185389518406	0.22300838084361	-0.199762633211715	0.11395786562214	0.0214941307916588	-0.0189675262333525	-0.647318977022425	-0.240431364245047	-0.416838522087053	1.48597547800671
"BMPR1B"	0.12256167156495	0.319195478444107	-0.371750692082082	0.216328737948608	0.613205433839342	-0.598334525831355	-0.96943034917925	0.339477544194402	-1.48595213738905	1.09816114919177
"NOP14"	-0.0562896425977725	-0.143374386168425	-0.429939233283813	-1.48587574368178	-0.699277180178167	1.23364355995226	-0.627121264528682	-0.514384824493054	0.941709263390993	-0.93950104248277
"FTSJ3"	-0.25783440589798	-0.0718155116907392	-1.10466588975987	-0.802441868848021	-0.639642320137336	0.325492092053807	0.133784049370333	-0.545560243694578	1.48583188984239	-0.315147947308716
"RPUSD1"	-0.193767788037566	-0.539558211297032	-0.164860344159999	-0.181169475310567	-0.285281957384507	-0.648972209211625	-0.0444535864786035	-0.349845165299515	0.498077188696582	1.48552620860102
"TPPP3"	0.402796967179504	-1.48545011301539	0.989902868644951	0.45974748600104	-1.10244282316044	1.31828532170304	0.206003132497179	-0.367620040844792	0.572652030439906	0.925593358663867
"EPS8"	-0.560461078459671	-0.318279906589923	0.828122781542122	-0.077952652672956	0.707225757386993	0.334262188254855	-0.598421238339661	-0.220489822958507	-0.309552486168538	-1.48536825030134
"XPO5"	-0.357214442373751	0.683784842035752	-0.759677074735185	0.136595773690255	-1.46359676286193	-0.407172532495264	0.091223697754631	-0.885083924844586	1.48527627056525	0.277330487772662
"HIST1H4K"	-0.502299150032974	-0.182313617226939	-0.284463905573436	1.47403623827103	-0.00233797162660527	-0.0691888280599701	1.48510222110338	-1.14667978281612	-0.0529047776784014	0.173981050178476
"CARD9"	-0.194452535097727	0.464299821220925	-0.617109794194928	-0.355543955237546	0.507869355146831	-0.398843474876178	0.160562721500914	-0.0710478603316845	-0.553842302512862	1.48505765911058
